transcriptID,geneID
YLR006C_mRNA,YLR006C
YLR007W_mRNA,YLR007W
YLR008C_mRNA,YLR008C
YLR009W_mRNA,YLR009W
YLR010C_mRNA,YLR010C
YLR011W_mRNA,YLR011W
YLR012C_mRNA,YLR012C
YLR013W_mRNA,YLR013W
YLR014C_mRNA,YLR014C
YLR015W_mRNA,YLR015W
YLR016C_mRNA,YLR016C
YLR017W_mRNA,YLR017W
YLR018C_mRNA,YLR018C
YLR019W_mRNA,YLR019W
YLR020C_mRNA,YLR020C
YLR021W_mRNA,YLR021W
YLR022C_mRNA,YLR022C
YLR023C_mRNA,YLR023C
YLR024C_mRNA,YLR024C
YLR025W_mRNA,YLR025W
YLR026C_mRNA,YLR026C
YLR027C_mRNA,YLR027C
YLR028C_mRNA,YLR028C
YLR029C_mRNA,YLR029C
YLR030W_mRNA,YLR030W
YLR031W_mRNA,YLR031W
YLR032W_mRNA,YLR032W
YLR033W_mRNA,YLR033W
YLR034C_mRNA,YLR034C
YLR035C_mRNA,YLR035C
YLR036C_mRNA,YLR036C
YLR037C_mRNA,YLR037C
YLR038C_mRNA,YLR038C
YLR039C_mRNA,YLR039C
YLR040C_mRNA,YLR040C
YLR041W_mRNA,YLR041W
YLR042C_mRNA,YLR042C
YLR043C_mRNA,YLR043C
YLR044C_mRNA,YLR044C
YLR045C_mRNA,YLR045C
YLR046C_mRNA,YLR046C
YLR047C_mRNA,YLR047C
YLR048W_mRNA,YLR048W
YLR049C_mRNA,YLR049C
YLR050C_mRNA,YLR050C
YLR051C_mRNA,YLR051C
YLR052W_mRNA,YLR052W
YLR053C_mRNA,YLR053C
YLR054C_mRNA,YLR054C
YLR055C_mRNA,YLR055C
YLR056W_mRNA,YLR056W
YLR057W_mRNA,YLR057W
YLR058C_mRNA,YLR058C
YLR059C_mRNA,YLR059C
YLR060W_mRNA,YLR060W
YLR061W_mRNA,YLR061W
YLR062C_mRNA,YLR062C
YLR063W_mRNA,YLR063W
YLR064W_mRNA,YLR064W
YLR065C_mRNA,YLR065C
YLR066W_mRNA,YLR066W
YLR067C_mRNA,YLR067C
YLR068W_mRNA,YLR068W
YLR069C_mRNA,YLR069C
YLR070C_mRNA,YLR070C
YLR071C_mRNA,YLR071C
YLR072W_mRNA,YLR072W
YLR073C_mRNA,YLR073C
YLR074C_mRNA,YLR074C
YLR075W_mRNA,YLR075W
YLR076C_mRNA,YLR076C
YLR077W_mRNA,YLR077W
YLR078C_mRNA,YLR078C
YLR079W_mRNA,YLR079W
YLR080W_mRNA,YLR080W
YLR081W_mRNA,YLR081W
YLR082C_mRNA,YLR082C
YLR083C_mRNA,YLR083C
YLR084C_mRNA,YLR084C
YLR085C_mRNA,YLR085C
YLR086W_mRNA,YLR086W
YLR087C_mRNA,YLR087C
YLR088W_mRNA,YLR088W
YLR089C_mRNA,YLR089C
YLR090W_mRNA,YLR090W
YLR091W_mRNA,YLR091W
YLR092W_mRNA,YLR092W
YLR093C_mRNA,YLR093C
YLR094C_mRNA,YLR094C
YLR095C_mRNA,YLR095C
YLR096W_mRNA,YLR096W
YLR097C_mRNA,YLR097C
YLR098C_mRNA,YLR098C
YLR099C_mRNA,YLR099C
YLR099W-A_mRNA,YLR099W-A
YLR100W_mRNA,YLR100W
YLR101C_mRNA,YLR101C
YLR102C_mRNA,YLR102C
YLR103C_mRNA,YLR103C
YLR104W_mRNA,YLR104W
YLR105C_mRNA,YLR105C
YLR106C_mRNA,YLR106C
YLR107W_mRNA,YLR107W
YLR108C_mRNA,YLR108C
YLR109W_mRNA,YLR109W
YLR110C_mRNA,YLR110C
YLR111W_mRNA,YLR111W
YLR112W_mRNA,YLR112W
YLR113W_mRNA,YLR113W
YLR114C_mRNA,YLR114C
YLR115W_mRNA,YLR115W
YLR116W_mRNA,YLR116W
YLR117C_mRNA,YLR117C
YLR118C_mRNA,YLR118C
YLR119W_mRNA,YLR119W
YLR120C_mRNA,YLR120C
YLR120W-A_mRNA,YLR120W-A
YLR121C_mRNA,YLR121C
YLR122C_mRNA,YLR122C
YLR123C_mRNA,YLR123C
YLR124W_mRNA,YLR124W
YLR125W_mRNA,YLR125W
YLR126C_mRNA,YLR126C
YLR127C_mRNA,YLR127C
YLR128W_mRNA,YLR128W
YLR129W_mRNA,YLR129W
YLR130C_mRNA,YLR130C
YLR131C_mRNA,YLR131C
YLR132C_mRNA,YLR132C
YLR133W_mRNA,YLR133W
YLR134W_mRNA,YLR134W
YLR135W_mRNA,YLR135W
YLR136C_mRNA,YLR136C
YLR137W_mRNA,YLR137W
YLR138W_mRNA,YLR138W
YLR139C_mRNA,YLR139C
YLR140W_mRNA,YLR140W
YLR141W_mRNA,YLR141W
YLR142W_mRNA,YLR142W
YLR143W_mRNA,YLR143W
YLR144C_mRNA,YLR144C
YLR145W_mRNA,YLR145W
YLR146C_mRNA,YLR146C
YLR146W-A_mRNA,YLR146W-A
YLR147C_mRNA,YLR147C
YLR148W_mRNA,YLR148W
YLR149C_mRNA,YLR149C
YLR149C-A_mRNA,YLR149C-A
YLR150W_mRNA,YLR150W
YLR151C_mRNA,YLR151C
YLR152C_mRNA,YLR152C
YLR153C_mRNA,YLR153C
YLR154C_mRNA,YLR154C
YLR154W-A_mRNA,YLR154W-A
YLR154W-B_mRNA,YLR154W-B
YLR154W-C_mRNA,YLR154W-C
YLR154W-E_mRNA,YLR154W-E
YLR154W-F_mRNA,YLR154W-F
YLR154C-G_mRNA,YLR154C-G
YLR154C-H_mRNA,YLR154C-H
YLR155C_mRNA,YLR155C
YLR156W_mRNA,YLR156W
YLR156C-A_mRNA,YLR156C-A
YLR157C_mRNA,YLR157C
YLR157W-D_mRNA,YLR157W-D
YLR157W-E_mRNA,YLR157W-E
YLR157C-C_mRNA,YLR157C-C
YLR158C_mRNA,YLR158C
YLR159W_mRNA,YLR159W
YLR159C-A_mRNA,YLR159C-A
YLR160C_mRNA,YLR160C
YLR161W_mRNA,YLR161W
YLR162W_mRNA,YLR162W
YLR162W-A_mRNA,YLR162W-A
YLR163C_mRNA,YLR163C
YLR163W-A_mRNA,YLR163W-A
YLR164W_mRNA,YLR164W
YLR165C_mRNA,YLR165C
YLR166C_mRNA,YLR166C
YLR167W_mRNA,YLR167W
YLR168C_mRNA,YLR168C
YLR169W_mRNA,YLR169W
YLR170C_mRNA,YLR170C
YLR171W_mRNA,YLR171W
YLR172C_mRNA,YLR172C
YLR173W_mRNA,YLR173W
YLR174W_mRNA,YLR174W
YLR175W_mRNA,YLR175W
YLR176C_mRNA,YLR176C
YLR177W_mRNA,YLR177W
YLR178C_mRNA,YLR178C
YLR179C_mRNA,YLR179C
YLR180W_mRNA,YLR180W
YLR181C_mRNA,YLR181C
YLR182W_mRNA,YLR182W
YLR183C_mRNA,YLR183C
YLR184W_mRNA,YLR184W
YLR185W_mRNA,YLR185W
YLR186W_mRNA,YLR186W
YLR187W_mRNA,YLR187W
YLR188W_mRNA,YLR188W
YLR189C_mRNA,YLR189C
YLR190W_mRNA,YLR190W
YLR191W_mRNA,YLR191W
YLR192C_mRNA,YLR192C
YLR193C_mRNA,YLR193C
YLR194C_mRNA,YLR194C
YLR195C_mRNA,YLR195C
YLR196W_mRNA,YLR196W
YLR197W_mRNA,YLR197W
YLR198C_mRNA,YLR198C
YLR199C_mRNA,YLR199C
YLR200W_mRNA,YLR200W
YLR201C_mRNA,YLR201C
YLR202C_mRNA,YLR202C
YLR203C_mRNA,YLR203C
YLR204W_mRNA,YLR204W
YLR205C_mRNA,YLR205C
YLR206W_mRNA,YLR206W
YLR207W_mRNA,YLR207W
YLR208W_mRNA,YLR208W
YLR209C_mRNA,YLR209C
YLR210W_mRNA,YLR210W
YLR211C_mRNA,YLR211C
YLR212C_mRNA,YLR212C
YLR213C_mRNA,YLR213C
YLR214W_mRNA,YLR214W
YLR215C_mRNA,YLR215C
YLR216C_mRNA,YLR216C
YLR217W_mRNA,YLR217W
YLR218C_mRNA,YLR218C
YLR219W_mRNA,YLR219W
YLR220W_mRNA,YLR220W
YLR221C_mRNA,YLR221C
YLR222C_mRNA,YLR222C
YLR222C-A_mRNA,YLR222C-A
YLR223C_mRNA,YLR223C
YLR224W_mRNA,YLR224W
YLR225C_mRNA,YLR225C
YLR226W_mRNA,YLR226W
YLR227C_mRNA,YLR227C
YLR228C_mRNA,YLR228C
YLR229C_mRNA,YLR229C
YLR230W_mRNA,YLR230W
YLR231C_mRNA,YLR231C
YLR232W_mRNA,YLR232W
YLR233C_mRNA,YLR233C
YLR234W_mRNA,YLR234W
YLR235C_mRNA,YLR235C
YLR236C_mRNA,YLR236C
YLR237W_mRNA,YLR237W
YLR238W_mRNA,YLR238W
YLR239C_mRNA,YLR239C
YLR240W_mRNA,YLR240W
YLR241W_mRNA,YLR241W
YLR242C_mRNA,YLR242C
YLR243W_mRNA,YLR243W
YLR244C_mRNA,YLR244C
YLR245C_mRNA,YLR245C
YLR246W_mRNA,YLR246W
YLR247C_mRNA,YLR247C
YLR248W_mRNA,YLR248W
YLR249W_mRNA,YLR249W
YLR250W_mRNA,YLR250W
YLR251W_mRNA,YLR251W
YLR252W_mRNA,YLR252W
YLR253W_mRNA,YLR253W
YLR254C_mRNA,YLR254C
YLR255C_mRNA,YLR255C
YLR256W_mRNA,YLR256W
YLR257W_mRNA,YLR257W
YLR258W_mRNA,YLR258W
YLR259C_mRNA,YLR259C
YLR260W_mRNA,YLR260W
YLR261C_mRNA,YLR261C
YLR262C_mRNA,YLR262C
YLR262C-A_mRNA,YLR262C-A
YLR263W_mRNA,YLR263W
YLR264W_mRNA,YLR264W
YLR264C-A_mRNA,YLR264C-A
YLR265C_mRNA,YLR265C
YLR266C_mRNA,YLR266C
YLR267W_mRNA,YLR267W
YLR268W_mRNA,YLR268W
YLR269C_mRNA,YLR269C
YLR270W_mRNA,YLR270W
YLR271W_mRNA,YLR271W
YLR272C_mRNA,YLR272C
YLR273C_mRNA,YLR273C
YLR274W_mRNA,YLR274W
YLR275W_mRNA,YLR275W
YLR276C_mRNA,YLR276C
YLR277C_mRNA,YLR277C
YLR278C_mRNA,YLR278C
YLR279W_mRNA,YLR279W
YLR280C_mRNA,YLR280C
YLR281C_mRNA,YLR281C
YLR282C_mRNA,YLR282C
YLR283W_mRNA,YLR283W
YLR284C_mRNA,YLR284C
YLR285W_mRNA,YLR285W
YLR285C-A_mRNA,YLR285C-A
YLR286C_mRNA,YLR286C
YLR286W-A_mRNA,YLR286W-A
YLR287C_mRNA,YLR287C
YLR287C-A_mRNA,YLR287C-A
YLR288C_mRNA,YLR288C
YLR289W_mRNA,YLR289W
YLR290C_mRNA,YLR290C
YLR291C_mRNA,YLR291C
YLR292C_mRNA,YLR292C
YLR293C_mRNA,YLR293C
YLR294C_mRNA,YLR294C
YLR295C_mRNA,YLR295C
YLR296W_mRNA,YLR296W
YLR297W_mRNA,YLR297W
YLR298C_mRNA,YLR298C
YLR299W_mRNA,YLR299W
YLR299C-A_mRNA,YLR299C-A
YLR300W_mRNA,YLR300W
YLR301W_mRNA,YLR301W
YLR302C_mRNA,YLR302C
YLR303W_mRNA,YLR303W
YLR304C_mRNA,YLR304C
YLR305C_mRNA,YLR305C
YLR306W_mRNA,YLR306W
YLR307W_mRNA,YLR307W
YLR307C-A_mRNA,YLR307C-A
YLR308W_mRNA,YLR308W
YLR309C_mRNA,YLR309C
YLR310C_mRNA,YLR310C
YLR311C_mRNA,YLR311C
YLR312C_mRNA,YLR312C
YLR312W-A_mRNA,YLR312W-A
YLR313C_mRNA,YLR313C
YLR314C_mRNA,YLR314C
YLR315W_mRNA,YLR315W
YLR316C_mRNA,YLR316C
YLR317W_mRNA,YLR317W
YLR318W_mRNA,YLR318W
YLR319C_mRNA,YLR319C
YLR320W_mRNA,YLR320W
YLR321C_mRNA,YLR321C
YLR322W_mRNA,YLR322W
YLR323C_mRNA,YLR323C
YLR324W_mRNA,YLR324W
YLR325C_mRNA,YLR325C
YLR326W_mRNA,YLR326W
YLR327C_mRNA,YLR327C
YLR328W_mRNA,YLR328W
YLR329W_mRNA,YLR329W
YLR330W_mRNA,YLR330W
YLR331C_mRNA,YLR331C
YLR332W_mRNA,YLR332W
YLR333C_mRNA,YLR333C
YLR334C_mRNA,YLR334C
YLR335W_mRNA,YLR335W
YLR336C_mRNA,YLR336C
YLR337C_mRNA,YLR337C
YLR338W_mRNA,YLR338W
YLR339C_mRNA,YLR339C
YLR340W_mRNA,YLR340W
YLR341W_mRNA,YLR341W
YLR342W_mRNA,YLR342W
YLR342W-A_mRNA,YLR342W-A
YLR343W_mRNA,YLR343W
YLR344W_mRNA,YLR344W
YLR345W_mRNA,YLR345W
YLR346C_mRNA,YLR346C
YLR347C_mRNA,YLR347C
YLR347W-A_mRNA,YLR347W-A
YLR348C_mRNA,YLR348C
YLR349W_mRNA,YLR349W
YLR350W_mRNA,YLR350W
YLR351C_mRNA,YLR351C
YLR352W_mRNA,YLR352W
YLR353W_mRNA,YLR353W
YLR354C_mRNA,YLR354C
YLR355C_mRNA,YLR355C
YLR356W_mRNA,YLR356W
YLR357W_mRNA,YLR357W
YLR358C_mRNA,YLR358C
YLR359W_mRNA,YLR359W
YLR360W_mRNA,YLR360W
YLR361C_mRNA,YLR361C
YLR361C-A_mRNA,YLR361C-A
YLR362W_mRNA,YLR362W
YLR363C_mRNA,YLR363C
YLR363W-A_mRNA,YLR363W-A
YLR364W_mRNA,YLR364W
YLR365W_mRNA,YLR365W
YLR364C-A_mRNA,YLR364C-A
YLR366W_mRNA,YLR366W
YLR367W_mRNA,YLR367W
YLR368W_mRNA,YLR368W
YLR369W_mRNA,YLR369W
YLR370C_mRNA,YLR370C
YLR371W_mRNA,YLR371W
YLR372W_mRNA,YLR372W
YLR373C_mRNA,YLR373C
YLR374C_mRNA,YLR374C
YLR375W_mRNA,YLR375W
YLR376C_mRNA,YLR376C
YLR377C_mRNA,YLR377C
YLR378C_mRNA,YLR378C
YLR379W_mRNA,YLR379W
YLR380W_mRNA,YLR380W
YLR381W_mRNA,YLR381W
YLR382C_mRNA,YLR382C
YLR383W_mRNA,YLR383W
YLR384C_mRNA,YLR384C
YLR385C_mRNA,YLR385C
YLR386W_mRNA,YLR386W
YLR387C_mRNA,YLR387C
YLR388W_mRNA,YLR388W
YLR389C_mRNA,YLR389C
YLR390W_mRNA,YLR390W
YLR390W-A_mRNA,YLR390W-A
YLR392C_mRNA,YLR392C
YLR393W_mRNA,YLR393W
YLR394W_mRNA,YLR394W
YLR395C_mRNA,YLR395C
YLR396C_mRNA,YLR396C
YLR397C_mRNA,YLR397C
YLR398C_mRNA,YLR398C
YLR399C_mRNA,YLR399C
YLR399W-A_mRNA,YLR399W-A
YLR400W_mRNA,YLR400W
YLR401C_mRNA,YLR401C
YLR402W_mRNA,YLR402W
YLR403W_mRNA,YLR403W
YLR404W_mRNA,YLR404W
YLR405W_mRNA,YLR405W
YLR406C_mRNA,YLR406C
YLR406C-A_mRNA,YLR406C-A
YLR407W_mRNA,YLR407W
YLR408C_mRNA,YLR408C
YLR409C_mRNA,YLR409C
YLR410W_mRNA,YLR410W
YLR411W_mRNA,YLR411W
YLR412W_mRNA,YLR412W
YLR412C-A_mRNA,YLR412C-A
YLR413W_mRNA,YLR413W
YLR414C_mRNA,YLR414C
YLR415C_mRNA,YLR415C
YLR416C_mRNA,YLR416C
YLR417W_mRNA,YLR417W
YLR418C_mRNA,YLR418C
YLR419W_mRNA,YLR419W
YLR420W_mRNA,YLR420W
YLR421C_mRNA,YLR421C
YLR422W_mRNA,YLR422W
YLR423C_mRNA,YLR423C
YLR424W_mRNA,YLR424W
YLR425W_mRNA,YLR425W
YLR426W_mRNA,YLR426W
YLR427W_mRNA,YLR427W
YLR428C_mRNA,YLR428C
YLR429W_mRNA,YLR429W
YLR430W_mRNA,YLR430W
YLR431C_mRNA,YLR431C
YLR432W_mRNA,YLR432W
YLR433C_mRNA,YLR433C
YLR434C_mRNA,YLR434C
YLR435W_mRNA,YLR435W
YLR436C_mRNA,YLR436C
YLR437C_mRNA,YLR437C
YLR437C-A_mRNA,YLR437C-A
YLR438W_mRNA,YLR438W
YLR438C-A_mRNA,YLR438C-A
YLR439W_mRNA,YLR439W
YLR440C_mRNA,YLR440C
YLR441C_mRNA,YLR441C
YLR442C_mRNA,YLR442C
YLR443W_mRNA,YLR443W
YLR444C_mRNA,YLR444C
YLR445W_mRNA,YLR445W
YLR446W_mRNA,YLR446W
YLR447C_mRNA,YLR447C
YLR448W_mRNA,YLR448W
YLR449W_mRNA,YLR449W
YLR450W_mRNA,YLR450W
YLR451W_mRNA,YLR451W
YLR452C_mRNA,YLR452C
YLR453C_mRNA,YLR453C
YLR454W_mRNA,YLR454W
YLR455W_mRNA,YLR455W
YLR456W_mRNA,YLR456W
YLR457C_mRNA,YLR457C
YLR458W_mRNA,YLR458W
YLR459W_mRNA,YLR459W
YLR460C_mRNA,YLR460C
YLR461W_mRNA,YLR461W
YLR462W_mRNA,YLR462W
YLR463C_mRNA,YLR463C
YLR464W_mRNA,YLR464W
YLR465C_mRNA,YLR465C
YLR466W_mRNA,YLR466W
YLR466C-A_mRNA,YLR466C-A
YLR466C-B_mRNA,YLR466C-B
YLR467W_mRNA,YLR467W
YLR467C-A_mRNA,YLR467C-A
YML133C_mRNA,YML133C
YML133W-B_mRNA,YML133W-B
YML133W-A_mRNA,YML133W-A
YML132W_mRNA,YML132W
YML131W_mRNA,YML131W
YML130C_mRNA,YML130C
YML129C_mRNA,YML129C
YML128C_mRNA,YML128C
YML127W_mRNA,YML127W
YML126C_mRNA,YML126C
YML125C_mRNA,YML125C
YML124C_mRNA,YML124C
YML123C_mRNA,YML123C
YML122C_mRNA,YML122C
YML121W_mRNA,YML121W
YML120C_mRNA,YML120C
YML119W_mRNA,YML119W
YML118W_mRNA,YML118W
YML117W_mRNA,YML117W
YML116W-A_mRNA,YML116W-A
YML116W_mRNA,YML116W
YML115C_mRNA,YML115C
YML114C_mRNA,YML114C
YML113W_mRNA,YML113W
YML112W_mRNA,YML112W
YML111W_mRNA,YML111W
YML110C_mRNA,YML110C
YML109W_mRNA,YML109W
YML108W_mRNA,YML108W
YML107C_mRNA,YML107C
YML106W_mRNA,YML106W
YML105C_mRNA,YML105C
YML104C_mRNA,YML104C
YML103C_mRNA,YML103C
YML102W_mRNA,YML102W
YML101C-A_mRNA,YML101C-A
YML101C_mRNA,YML101C
YML100W-A_mRNA,YML100W-A
YML100W_mRNA,YML100W
YML099W-A_mRNA,YML099W-A
YML099C_mRNA,YML099C
YML098W_mRNA,YML098W
YML097C_mRNA,YML097C
YML096W_mRNA,YML096W
YML095C_mRNA,YML095C
YML094C-A_mRNA,YML094C-A
YML094W_mRNA,YML094W
YML093W_mRNA,YML093W
YML092C_mRNA,YML092C
YML091C_mRNA,YML091C
YML090W_mRNA,YML090W
YML089C_mRNA,YML089C
YML088W_mRNA,YML088W
YML087C_mRNA,YML087C
YML086C_mRNA,YML086C
YML085C_mRNA,YML085C
YML084W_mRNA,YML084W
YML083C_mRNA,YML083C
YML082W_mRNA,YML082W
YML081C-A_mRNA,YML081C-A
YML081W_mRNA,YML081W
YML080W_mRNA,YML080W
YML079W_mRNA,YML079W
YML078W_mRNA,YML078W
YML077W_mRNA,YML077W
YML076C_mRNA,YML076C
YML075C_mRNA,YML075C
YML074C_mRNA,YML074C
YML073C_mRNA,YML073C
YML072C_mRNA,YML072C
YML071C_mRNA,YML071C
YML070W_mRNA,YML070W
YML069W_mRNA,YML069W
YML068W_mRNA,YML068W
YML067C_mRNA,YML067C
YML066C_mRNA,YML066C
YML065W_mRNA,YML065W
YML064C_mRNA,YML064C
YML063W_mRNA,YML063W
YML062C_mRNA,YML062C
YML061C_mRNA,YML061C
YML060W_mRNA,YML060W
YML059C_mRNA,YML059C
YML058W-A_mRNA,YML058W-A
YML058W_mRNA,YML058W
YML057C-A_mRNA,YML057C-A
YML057W_mRNA,YML057W
YML056C_mRNA,YML056C
YML055W_mRNA,YML055W
YML054C_mRNA,YML054C
YML054C-A_mRNA,YML054C-A
YML053C_mRNA,YML053C
YML052W_mRNA,YML052W
YML051W_mRNA,YML051W
YML050W_mRNA,YML050W
YML049C_mRNA,YML049C
YML048W_mRNA,YML048W
YML047W-A_mRNA,YML047W-A
YML047C_mRNA,YML047C
YML046W_mRNA,YML046W
YML043C_mRNA,YML043C
YML042W_mRNA,YML042W
YML041C_mRNA,YML041C
YML038C_mRNA,YML038C
YML037C_mRNA,YML037C
YML036W_mRNA,YML036W
YML035C_mRNA,YML035C
YML034C-A_mRNA,YML034C-A
YML034W_mRNA,YML034W
YML032C_mRNA,YML032C
YML031C-A_mRNA,YML031C-A
YML031W_mRNA,YML031W
YML030W_mRNA,YML030W
YML029W_mRNA,YML029W
YML028W_mRNA,YML028W
YML027W_mRNA,YML027W
YML026C_mRNA,YML026C
YML025C_mRNA,YML025C
YML024W_mRNA,YML024W
YML023C_mRNA,YML023C
YML022W_mRNA,YML022W
YML021C_mRNA,YML021C
YML020W_mRNA,YML020W
YML019W_mRNA,YML019W
YML018C_mRNA,YML018C
YML017W_mRNA,YML017W
YML016C_mRNA,YML016C
YML015C_mRNA,YML015C
YML014W_mRNA,YML014W
YML013W_mRNA,YML013W
YML012C-A_mRNA,YML012C-A
YML012W_mRNA,YML012W
YML011C_mRNA,YML011C
YML010W_mRNA,YML010W
YML009W-B_mRNA,YML009W-B
YML009C-A_mRNA,YML009C-A
YML009C_mRNA,YML009C
YML008C_mRNA,YML008C
YML007C-A_mRNA,YML007C-A
YML007W_mRNA,YML007W
YML006C_mRNA,YML006C
YML005W_mRNA,YML005W
YML004C_mRNA,YML004C
YML003W_mRNA,YML003W
YML002W_mRNA,YML002W
YML001W_mRNA,YML001W
YMR001C_mRNA,YMR001C
YMR001C-A_mRNA,YMR001C-A
YMR002W_mRNA,YMR002W
YMR003W_mRNA,YMR003W
YMR004W_mRNA,YMR004W
YMR005W_mRNA,YMR005W
YMR006C_mRNA,YMR006C
YMR007W_mRNA,YMR007W
YMR008C_mRNA,YMR008C
YMR009W_mRNA,YMR009W
YMR010W_mRNA,YMR010W
YMR011W_mRNA,YMR011W
YMR012W_mRNA,YMR012W
YMR013C_mRNA,YMR013C
YMR013C-A_mRNA,YMR013C-A
YMR013W-A_mRNA,YMR013W-A
YMR014W_mRNA,YMR014W
YMR015C_mRNA,YMR015C
YMR016C_mRNA,YMR016C
YMR017W_mRNA,YMR017W
YMR018W_mRNA,YMR018W
YMR019W_mRNA,YMR019W
YMR020W_mRNA,YMR020W
YMR021C_mRNA,YMR021C
YMR022W_mRNA,YMR022W
YMR023C_mRNA,YMR023C
YMR024W_mRNA,YMR024W
YMR025W_mRNA,YMR025W
YMR026C_mRNA,YMR026C
YMR027W_mRNA,YMR027W
YMR028W_mRNA,YMR028W
YMR029C_mRNA,YMR029C
YMR030W_mRNA,YMR030W
YMR031C_mRNA,YMR031C
YMR031W-A_mRNA,YMR031W-A
YMR032W_mRNA,YMR032W
YMR030W-A_mRNA,YMR030W-A
YMR033W_mRNA,YMR033W
YMR034C_mRNA,YMR034C
YMR035W_mRNA,YMR035W
YMR036C_mRNA,YMR036C
YMR037C_mRNA,YMR037C
YMR038C_mRNA,YMR038C
YMR039C_mRNA,YMR039C
YMR040W_mRNA,YMR040W
YMR041C_mRNA,YMR041C
YMR042W_mRNA,YMR042W
YMR043W_mRNA,YMR043W
YMR044W_mRNA,YMR044W
YMR046W-A_mRNA,YMR046W-A
YMR047C_mRNA,YMR047C
YMR048W_mRNA,YMR048W
YMR049C_mRNA,YMR049C
YMR052W_mRNA,YMR052W
YMR052C-A_mRNA,YMR052C-A
YMR053C_mRNA,YMR053C
YMR054W_mRNA,YMR054W
YMR055C_mRNA,YMR055C
YMR056C_mRNA,YMR056C
YMR057C_mRNA,YMR057C
YMR058W_mRNA,YMR058W
YMR059W_mRNA,YMR059W
YMR060C_mRNA,YMR060C
YMR061W_mRNA,YMR061W
YMR062C_mRNA,YMR062C
YMR063W_mRNA,YMR063W
YMR064W_mRNA,YMR064W
YMR065W_mRNA,YMR065W
YMR066W_mRNA,YMR066W
YMR067C_mRNA,YMR067C
YMR068W_mRNA,YMR068W
YMR069W_mRNA,YMR069W
YMR070W_mRNA,YMR070W
YMR071C_mRNA,YMR071C
YMR072W_mRNA,YMR072W
YMR073C_mRNA,YMR073C
YMR074C_mRNA,YMR074C
YMR075W_mRNA,YMR075W
YMR075C-A_mRNA,YMR075C-A
YMR076C_mRNA,YMR076C
YMR077C_mRNA,YMR077C
YMR078C_mRNA,YMR078C
YMR079W_mRNA,YMR079W
YMR080C_mRNA,YMR080C
YMR081C_mRNA,YMR081C
YMR082C_mRNA,YMR082C
YMR083W_mRNA,YMR083W
YMR084W_mRNA,YMR084W
YMR085W_mRNA,YMR085W
YMR086W_mRNA,YMR086W
YMR086C-A_mRNA,YMR086C-A
YMR087W_mRNA,YMR087W
YMR088C_mRNA,YMR088C
YMR089C_mRNA,YMR089C
YMR090W_mRNA,YMR090W
YMR091C_mRNA,YMR091C
YMR092C_mRNA,YMR092C
YMR093W_mRNA,YMR093W
YMR094W_mRNA,YMR094W
YMR095C_mRNA,YMR095C
YMR096W_mRNA,YMR096W
YMR097C_mRNA,YMR097C
YMR098C_mRNA,YMR098C
YMR099C_mRNA,YMR099C
YMR100W_mRNA,YMR100W
YMR101C_mRNA,YMR101C
YMR102C_mRNA,YMR102C
YMR103C_mRNA,YMR103C
YMR104C_mRNA,YMR104C
YMR105C_mRNA,YMR105C
YMR105W-A_mRNA,YMR105W-A
YMR106C_mRNA,YMR106C
YMR107W_mRNA,YMR107W
YMR108W_mRNA,YMR108W
YMR109W_mRNA,YMR109W
YMR110C_mRNA,YMR110C
YMR111C_mRNA,YMR111C
YMR112C_mRNA,YMR112C
YMR113W_mRNA,YMR113W
YMR114C_mRNA,YMR114C
YMR115W_mRNA,YMR115W
YMR116C_mRNA,YMR116C
YMR117C_mRNA,YMR117C
YMR118C_mRNA,YMR118C
YMR119W_mRNA,YMR119W
YMR119W-A_mRNA,YMR119W-A
YMR120C_mRNA,YMR120C
YMR121C_mRNA,YMR121C
YMR122C_mRNA,YMR122C
YMR122W-A_mRNA,YMR122W-A
YMR123W_mRNA,YMR123W
YMR124W_mRNA,YMR124W
YMR125W_mRNA,YMR125W
YMR126C_mRNA,YMR126C
YMR127C_mRNA,YMR127C
YMR128W_mRNA,YMR128W
YMR129W_mRNA,YMR129W
YMR130W_mRNA,YMR130W
YMR131C_mRNA,YMR131C
YMR132C_mRNA,YMR132C
YMR133W_mRNA,YMR133W
YMR134W_mRNA,YMR134W
YMR135C_mRNA,YMR135C
YMR135W-A_mRNA,YMR135W-A
YMR136W_mRNA,YMR136W
YMR137C_mRNA,YMR137C
YMR138W_mRNA,YMR138W
YMR139W_mRNA,YMR139W
YMR140W_mRNA,YMR140W
YMR141C_mRNA,YMR141C
YMR142C_mRNA,YMR142C
YMR141W-A_mRNA,YMR141W-A
YMR143W_mRNA,YMR143W
YMR144W_mRNA,YMR144W
YMR145C_mRNA,YMR145C
YMR146C_mRNA,YMR146C
YMR147W_mRNA,YMR147W
YMR148W_mRNA,YMR148W
YMR149W_mRNA,YMR149W
YMR150C_mRNA,YMR150C
YMR151W_mRNA,YMR151W
YMR152W_mRNA,YMR152W
YMR153W_mRNA,YMR153W
YMR153C-A_mRNA,YMR153C-A
YMR154C_mRNA,YMR154C
YMR155W_mRNA,YMR155W
YMR156C_mRNA,YMR156C
YMR157C_mRNA,YMR157C
YMR158W_mRNA,YMR158W
YMR158C-A_mRNA,YMR158C-A
YMR158W-B_mRNA,YMR158W-B
YMR159C_mRNA,YMR159C
YMR160W_mRNA,YMR160W
YMR161W_mRNA,YMR161W
